,Review,Rating,Date,Restaurant Name
102,"I went here with friends for lunch while visiting Boston.The decor of this place is very posh. With the dark woods and frosted glass, you get the feeling you're in Thurston Howell, III's study. The ambiance, however, is rather laid-back and casual. This dual-personality is evident in the ritual of the hostess asking every guest if they'd like to check their coats -- whether it's a fine wool overcoat or a nylon windbreaker -- to which everyone I saw would turn down the request and hang their jackets on the back of their chairs like normal people do in restaurants.The service was very good and friendly. After the bread was served and consumed, the cheerful waiter came back with a crumb duster. That's something I haven't seen in a place that caters to the walk-in lunch crowd.I had an order of steamers to start. When asked what kind of clams they were, I was told that they're simply known as ""Steamer"" clams. In any case, they were good. I liked that the broth was not made with butter, as so often is done with steamers, which tends to overpower the flavor of the clams. There was a separate butter sauce for dipping if you choose to do so. Another nice touch was that the broth they were steamed in was served in a separate little bowl. The broth, after all, is the tastiest part! Great for dipping bread into. The only downside of these clams was the sand content in them. It wasn't a lot, but it did make them a little gritty when chewed.My main dish was the Tuna Bolognese made with whole-wheat penne. This was great! Very good pieces of tuna -- nicely seasoned -- in a light, tomatoey-creamy sauce. I'm not sure how they got the tuna to cook like this, but the texture was very much like ground beef (see photo). I only wish there was a bit more tuna. It really was good.Don't let the fanciness of the service fool you. The prices are reasonable for the overall package and this is a great place for a quick bite.",4,3/22/2009,Atlantic Fish
103,"We came here for Restaurant Week, but I'd come to AFC any day of any week.  In my previous visits, I've had everything from brunch to appetizers at the bar, to a full out feast (paid for by my father).  I love this place - it's always fresh and delicious, the service is always great, and you really do get what you pay for - especially during Restaurant Week.  The King Crab ravioli was amazing - and really filling for only getting four pieces.  I've had their lobster ravioli as well, but this edged that out - so good.  The clam chowder was fantastic as always - although I've noticed they took the crab bisque off the menu, which makes me oh so sad.  Anyway, if you want seafood in Boston, go here.  I can't think of anywhere else I'd rather go.",5,3/23/2009,Atlantic Fish
104,"This place went above and beyond my expectations.  I had reservations for my buddy and I for lunch.  As soon as we arrived, we were seated in a great corner seat near this huge window that opens to the kitchen, which I could see was very nice, with huge industrial equipment, etc.  The interior is very nice, it feels like you are in a huge yacht.  The nautical decor is the best I have ever seen.  The waiter was very attentive and explained the specials and what is popular as neither of us have ever been there.  I went old school with a lobster,potatoes and corn on the cob.  I ordered it lazy style which means they take the lobster meat out for you and put it in a nice bowl ready to eat.  I joked that they could leave me an arm to work on and the waiter said it wouldn't be a problem.  We got our food and it was delicious.  When I joked with the waiter I didn't get my lobster arm, he quickly went to the back and came out with a whole arm for me to take apart.  I was quite impressed.  This has quickly become one of the best places I have been in Boston.  Can't wait to go back.",5,4/11/2009,Atlantic Fish
105,"Our favorite place in the Back Bay.  We are always sure to go when in town.  The Crab cake sandwich with Brie was just as good as always.  We tried some new things which were also A#1.  Clam chowder and the seafood fra diavalo.  I simply love this place, food and atmosphere.  The bartenders are always nice and it's casual but upscale.  They also had my drink Stoli Raz but almost all places did thank goodness.  On a different day we had the seafood wok salad and the scallop pesto pasta both were great.",5,4/22/2009,Atlantic Fish
106,"Last review for the Boston trip.  This was now my 4th day in Boston and I still hadn't had any ""authentic"" New England Clam Chowder yet.  We looked in one of those foodie magazines and it recommended Atlantic Fish Company and Turner's Fisheries for clam chowder.  Turner's wasn't open on a Tuesday for lunch, so we went to Atlantic Fish Company.  Walking in, it is definitely a fancier place than we were anticipating--white table clothes, more utensils at each place setting than needed.  We were seated quickly and I ended up ordering clam chowder and the lobster quesadilla.  The clam chowder was really good and the bread that they brought out to the table was really fresh and delicious when I dunked some into the chowder.  The quesadilla was also pretty good, though I don't think it would be my favorite edible vehicle for lobster.  But was worth a try.I had a very nice experience here and I would definitely like to come back sometime in the future.",4,4/24/2009,Atlantic Fish
107,"Went here yesterday for dinner with my girlfriend and sat outside since the weather was very nice. The staff was genuine and friendly and the food came out on time, I really like the complimentary bread that was served. We got the king crab legs and raw oysters for appetizers. I had the mahi mahi (blackened) and she had the cod with garlic breadcrubs; for desert we got a key lime pie.All of our food was fresh and cooked perfectly, its very well priced for sea food and the quality you get compared to other places, I will definately be going back to eat here on sunny days in Boston.",4,4/27/2009,Atlantic Fish
108,"The weather is perfect.  The time is now.  Let's go walk down Newbs..nah, forget that.  Where do you go when Newbury is too crowded and you know most of the restaurants are overrated and not worth your time or money?You go to Boylston.  Atlantic Fish, specifially.I dined with none other than Miss Heather H. and had a fabulous time.  We decided to take a stroll from her man's apartment which is a few minutes walk away from Boylston and we ended up @ Atlantic Fish because we had an agenda.  The agenda was:1.)  A nice meal2.)  A somewhat healthy meal3.)  A not totally overpriced meal4.)  A meal that would allow us to people-watch and gawk at some of the people walking by.  And, then talk about said people.  It's quite and exciting time.  Maybe we even talked about you!!Atlantic Fish fit the bill.We were eating a late lunch, or early dinner, as it was a little after 4pm on the Hottest Saturday Ever in April.  WOW!  It was glorious outside.We went to the hostess who was able to snag us a very cute table outside.  We proceeded to order our soda water with lime and look at the menu.  Heather got scallops, asaparagus and corn pudding.  It looked fabulous and she said it was very good.I got lobster fra diavlo, this was my very first time dining @ Atlantic Fish -- I love fra diavlo and lobster.  This dish was four star worthy.  Portion could have been a teensy bit bigger and the lobster could have been more bountiful.  Mostly it was knucklemeat, no lobster claw or tail.   So, I was a wee bit disappointed.My dessert was the Strawberry Shortcake with a ""Meetinghouse"" biscuit.  The only MEETING that took place was yours truly HOUSING this treat.  Heather was able to try a dollop of their strawberry whipped cream that I moved to the side.  I felt like a vulture but I love me some Strawberry Shortcake and ate it in about 2 minutes.It was damn good.The waiter was a cross between Tom Cruise in Risky Business and Ferris Bueller.  Picture those sunglasses he wore in Risky Business, now picture the awkward stylings of Ferris Bueller.  That was our waiter.  Let's call him Gary.  Or, Lance.  Yeah, Lance was cheese.  But, all in all, a nice time.We will be back with our men folk soon.",4,4/29/2009,Atlantic Fish
109,"4.26.09Why the hell does Boston stop serving brunch at 3 PM!?  And then completely shut down till 5!?  So annoying..Anyway, came to Atlantic Fish for 'dinner' at 4 PM on Sunday.  Since I was actually having supper at 6:30, I went for the Chilled Lobster Salad.  The salad itself was pretty watery and consisted of some rather insipid lettuce, white onion and canned mandarin orange slices.  It accompanied a cold chix lobster, which was pretty good though small compared to the equally priced steamed lobster.  H ordered a dozen Blue Points, which were fresh and tasty.  We sat in the outside seating area and also enjoyed a cucumber martini (H), pink sangria (me), whiskey or scotch? (H) & limoncello (me).  Although I thought the place was OK overall and wouldn't totally object to returning, I've had better seafood at freaking Smith & Wollensky.",3,4/29/2009,Atlantic Fish
110,"So let me preface the review by saying that I usually don't like eating American seafood because it's boring. I am a huge fan of seafood though, so if I DO eat an American seafood place, freshness is key. And Atlantic Fish Company has fresh seafood.I had the seafood fra diavolo. The serving size was a bit small, but the dish was really really tasty. Another friend had pan seared scallops, and you can't lose with that. Another had the special of the day, which was some trout from Scotland or something. We all shared the raw platter, which was great only because raw platters rock. For dessert I had the peanut butter ice cream pie. That was great, but come on... peanut butter ice cream pie. Each one of the words in there is something delicious. Throw them together and you've got a winner.So I guess what I'm trying to say is that the food here is solid, but nothing super special (again maybe this is just me thinking that American seafood is boring). The price is a little high for me, but I was satisfied with my meal. Kudos on the wine selection and the service though!",4,5/12/2009,Atlantic Fish
111,"Al Fresco dining on a cool summer night in Boston...YES!  I was here for the first time on Friday night while I was visiting this fine city.  A local friend recommended.  We got there around 730.. after doing our own little local bar crawl.  I can't really recall the bar area since we were lucky enough to get seated outside quickly.  From what I remember it was a big bar with plenty of stools dark wood and at least a dozen brews on tap.  We were seated quickly and our server arrived within minutes to get our drink order.  I started with a double espresso since I was looking for a little help with catching my second wind.  I don't remember the espresso being too good, but it did the job.  We started with a few appetizers.  Initially it was just Cy, Jill, Matt and me and we tried the crab dip.  This isn't really my kind of appetizer and I found it to be really heavy although it did have a healthy portion of crab and warm tortilla chips.  If you like this kind of stuff I'm sure you would have been happy.  We also tried the clams casino and calamari I think.  The clams casino were really tasty and the calamari was lightly breaded.  Turned out we had a couple other friends in the area... Becca and Amy.  They wanted us to wait since they got stuck in the subway fire.  The waiter was cool even though it was going to take him a lot longer to turn the table now that we were waiting.  I ordered a very good dirty martini rox kettle one and we all enjoyed the people watching while we waited for them to arrive.   They finally... get there and we order our entrees.  Cy has the scallops, I tried one and it was cooked perfectly and tasted good.  Becca had the seared ahi tuna, which was melt in your mouth delicious and very fresh served with some nice bok choy.  Jill and Amy had the lobster ravioli which I didn't try, but they said it was really good.  Finally, Matt and I went old school and ordered a 2lb. lobster each.  I was happy to have it served as a lazy lobster although the presentation was a bit disconcerning with the lobster sat up right so it could look me right in the eye as I ate its claws... damn you crazy bug, quit looking at me.  I didn't even try the potatoes or corn, but I'm sure they were fine.  We had a couple bottles of inexpensive white whine of some type and were all pretty happy with the experience.  I'd say I'll definitely be back next time I'm in town, but with so many options it's hard to say.",3,5/14/2009,Atlantic Fish
112,Went here for lunch with the brother and folks today.  I ordered the crabcake melt.....BEST THING I EVER TASTED!  Sweet potato fries are meh.  The Chilean sea bass was good as well.  Parking is kind of a pain in the ass though.  One thing I noticed around this area...not a lot of fat people.,4,5/19/2009,Atlantic Fish
113,"The grilled calamari with peppers was outstanding.  The calamari really held the pepper taste, and didn't need any of the marinara it came with.The seared Ahi Tuna was perfectly cooked and of great quality.John our bartender was personable, made a mean martini, and knew how to take care of us.For a chain, this was a surprisingly good experience.",4,5/23/2009,Atlantic Fish
114,"Best fried calamari I have ever had. They add in sweet peppers and fry them up alongside the squid. Very flavorful and spicy blend for the breading. Also had to keep this meal reasonable, so I ordered a clam chowder bread bowl and some fried oysters. Excellent fried oysters, and incredible bread!Around $15-$20 per person for three of us. That being said, we didn't order any entrees, I'm sure the bill would be much higher.",4,5/28/2009,Atlantic Fish
115,"HAPPY TIME.Waitress - awesome.  She asked if I wanted a drink and I said to her my friends and I were going to go home and get sloshed on a bottle of sherry after dinner.  Her response was the upscale dining equivalent of ""right on"" and she never pushed the booze again.  She was helpful, accommodating, and knowledgeable.  She knew my friend and I were splitting a cut of salmon and brought it on two plates.We actually had to pull the manager aside...to tell him how awesome our waitress was.  Also, he had a pin-stripe suit and massive hair and we loved it.The best part, however, is that the three of us ate for less than $50 (before massive tip).  How?  Well, on the one hand we didn't order any booze or a desert.  But more than that - BREAD.  OMG BREAD.Come here.  Eat bread.  Seriously, if you want a cheap but wonderful dining experience just order a cup of clam chowder, award winning (though frankly I much prefer the crab bisque) and eat it with bread.And our wonderful waitress didn't push additional food on us or seem aggravated or skimp on the second bread portion at all.In addition to our soup, one of my friends got a lovely salad which was beautifully presented and a nice portion.  Another friend and I decided to split a fish fillet.  Atlantic Fish Co.'s fish specials are pricey in comparison to Legal and McCormick and Schmick - they're usually in the $20-$29 range, this place is more in the $27 to $35 range, with a few more affordable options.  We were considering the seared raw ahi entree for $34...but then we saw their ""Fresh catch"" menu at the top, listing different cuts of fish at different prices.  You pick the preparation and the two sides it comes with.Fair enough.  We got a fillet of salmon for $25 and split it, and the piece was so large that we both felt like we got a full sized portion.  They didn't offer a horseradish preparation on the menu, but I love horseradish on fish, so I asked the waitress if they can do something like that.  Sure! she said.  It came out with a buttery goodness sauce on top that had a little honey tang and the slightest subtlest hint of horseradish, but she also brought out a large heap of extra horseradish for each of us so we could add at will.Mmmmmmmmmm so delicious.  The asparagus and potatoes we got on the side were also quite tasty.The bread was the best part though. :D",5,5/31/2009,Atlantic Fish
116,"While this place is definitely a couple notches higher on the ""fancy"" scale I prefer to dine on, it was nonetheless a great place to eat because of the incredible food.The clam chowder bowl was one of the best I have ever had, and one friend I was with claimed it even rivaled Disneyland's chowder bowl (apparently between animation projects and developing ""the happiest place on earth,"" Disney created the perfect bread bowl-chowder combo). Also the fried calamari is AH-mazing...they cook it with hot peppers that add a truly incredible kick to the calamari. I've never tasted anything so good. I tried fried oysters for the first time, and while I have nothing to compare it to, I know delicious when I taste it...I would definitely recommend this item on the menu.",5,6/3/2009,Atlantic Fish
117,I love this place my boyfriend and I were in town and randomly stopped in this place we were greeted with the nicest wait staff. We sat outside and had an incredible lunch. fried oyster po-boy amazing......crab cake sandwich so good with sweet potato fries.as for wine the Naia went so well with food and to top things off the wait staff wasn't to bad looking as wellI thought it was going to be very pricy but my sandwich was about $12,5,6/4/2009,Atlantic Fish
118,"This place is really here for the service.  It was one of the best and most memorable dining experiences I have had.  After living in Seattle for a while I really had the fixins for some good east coast seafood.  Arrived with my date late on a Saturday night and we were seated at a nice table right by the window (close to outside, but without being chilly) as we were still dressed up from an earlier wedding that day.  (Could this be why the service was so good?)So when deciding on wine, we asked our server for a recommendation and were given really good descriptions of each wine, when still not sure, she offered to bring us a sample!  That was a first for me.  We sampled both and chose a delicious Italian white.Next we were looking at crab and my date was particular about the type of crab and what did our waitress do...she offered to bring a sample.  The sample was huge.. probably 2 ounces and unfortunately it just didn't seem quite right, but that was no big deal they took it away.When we went to order our server did not hesitate to recommend the crab saying fairly modestly that they were super well known for their crab cakes and that some people had called it the best they had ever had.  She also assured us that it was very much meaty and not too bready.  I went with one of those, a candied pecan and chevre salad with beets and a bowl of the clam chowder.The service was perfect - quick and adequate without being intrusive.  The food arrived and I started eating the crab cake which looked pretty good to me.  As the bus girl dropped off the crab cake, she walked away and then returned and apologized for the lack of crab meat that the crab cake had.  I was confused as I thought it was good, but she assured me that normally they have a lot more crab and that she was going to have a replacement sent to my table as to not tarnish the reputation of their crab cake.  Our server returned and offered an apology as well and said that another crab cake was going to replace the one I was currently eating and that I didn't have to return that one if I didn't want.  After this I was a little surprised because I hadn't complained or even really raised an eyebrow.  Then the manager comes over and greets us and apologizes once again for the crab cake.. it was starting to become almost comical and she explains that there must have been some inconsistency with the batter and they were remedying that.  So sure enough crab cake #2 arrives and it is packed with crab meat.The rest of the food was also delicious, but the kicker here is that on top of getting two crab cakes, it was missing from our tab at the end of the meal.  This place is really serious about their service, and their crab (Maryland blue by the way) and that led to a very healthy tip :)I can't wait to return here again for another great seafood dinner next time I am in Boston!I did come here one other time as well for lunch and had some of their amazing clam chowder and bread and was impressed as well to backup the one ""fluke"" overly positive experience.Forgot to mention the Classic Boston Cream Pie which totally hit the sweet spot at the end of the meal!Bottom line: this place delivers some excellent seafood and even better service.",5,6/13/2009,Atlantic Fish
119,Made reservatoin on a Friday afternoon thinking there was a brunch menu and once seated realized brunch is only served on weekends. I could not be any happier with my dining experience here. The sea bass chowder is the best soup I have ever tasted! The tuna tartar sandwich Amazing! The sangrias are delicious. Highly recommended!,5,6/17/2009,Atlantic Fish
120,"Best in Boston for seafood!!  Although slightly annoyed with the wait (definitely make reservations, even on a rainy Tuesday!), service was excellent, food was delicious (even though I don't normally eat seafood), and the steak was cooked perfectly.  What more can you ask for?",5,6/23/2009,Atlantic Fish
121,"Nothing more than Legal Seafood under a different moniker, if I had more options at 10 PM in Back Bay, I would have availed myself of something different. My lemon sole was competently grilled but my baked potato was overdone and my broccoli was under-done. My husband's sea bass chowder was marred by wayyy too much fennel and his pan-seared cod was utterly tasteless. We had a decent Sauvigon Blanc but this meal was worth only a fraction of its $74 total. Stop in if you are starving, but this is very far from a 'destination' restaurant.",2,6/24/2009,Atlantic Fish
122,"2 out of my 3 total visits have been wonderful!  The food has been great, service good (2 out of 3) and atmosphere was just what I wanted - room full of people enjoying their meals in a fast-moving restaurant!  If it wasn't for this last disappointing experience I had, I would give them 4 stars...Things worth noting on my 2 great visits were the stellar dishes and accommodating service.  Each time I had friends in town, when I thought of what seafood restaurant would showcase an across-the-board selection between fried/steamed seafood, fresh catches of the day, seafood entrees, steamed lobsters, raw bar, I thought of Atlantic Fish Company.  Their menu is perfect for this even though the price really does range and is not too cheap.  I have had the Lobster Fra Diavolo and Seafood Fra Diavolo - BOTH OUTSTANDING.  I love the flavor of this pasta dish -the garlic was perfect, the tomato sauce wasn't too liquid and was spiced perfectly!  Both linguine with either a mixture of seafood or strictly lobster.  What was amazing on my 2nd visit, was that I requested to substitute my mussles in my Seafood Fra Diavolo because I don't eat them, and the waiter was very helpful and even allowed me to add in some lobster.  That is what I call good service.  I enjoyed my meal, he went out of his way, and I put the restaurant on another pedestal.  For appetizers, their Island Creek Oysters are a must.   1/2 dozen for $15 is totally worth it.  These oysters are a good medium-sized and has a buttery finish, not too salty and not too sweet.  These are one of my favorites.  The fried clams were also good, besides the fact that their presentation is not stellar.  Very un-classy actually, as it is served in a folder over brown paper bag (like the ones you use to take to lunch)!  I suggest a less TACKY way to present fried clams.Also, they make a very potent Red Sangria (their main Sangria) that is just perfect.  Lots of alcohol in it and tastes wonderful.  I would've never expected a seafood restaurant to have a great sangria.As for my 3rd visit, my experience there was not wonderful.  In fact, service was unpleasant and the food was as well.  What was interesting was when I brought an out of town friend here and we sat down, the hostess did tell us 'Theresa' was the manager on duty tonite if we need anything.  (I decided at the end of the night to not make a scene to make a point to the manager, out of respect for my friend).Phillipe was our server.  Phillipe doesn't look like he wants to be there.  Phillip wasn't really paying attention to our table.  And, Phillipe apparently doesn't know the drink menu well enough! (He didn't even know the restaurant had a 3rd Sangria on the menu-- he couldn't answer my questions!) The 1st disappointing aspect of the evening was I had chosen AFC to dine at also because I finally wanted to try their Lobster Pot Pie on the menu.  To my dismay, I find that it was not on the menu (even though it was on the website earlier in the day).  The waiter tells me they discontinued the entrée.  Then, I proceeded to order my 2nd choice - one of the fresh fishes of the evening, the Louisiana Catfish!  A few minutes after we place our order, he comes back and informs me they are sold out.  At this point, I am very upset (not really at him) but at the fact that, my anticipated palate was let down twice!  Phillipe showed no sympathy, not even a, ""Oh, I am so sorry. .."" Instead, he suggested there were plenty of other fishes, yadda yadda.  Well duh, I can read, but why do you think I didn't choose the other fishes?!  So, I ended up ordering my 3rd choice--the Lobster Ravioli...I was so hungry when the food finally arrived and upon eating, I realized this dish was too creamy and a bit unsettling for my stomach.  Out of the 7 lobster ravioli's, I could only eat 3.  Phillipe never came back until the end of the evening when he asked if we were done.  ""Yes,"" I said. ""I couldn't eat anymore, because it was making my stomach uncomfortable.""  No word from Philippe.  He just took the plate away.  A very un-concerning server who definitely has a non-excited attitude.  If I was his manager, I would fire him, especially at a restaurant like that.  He doesn't make you feel welcome to 'his' restaurant and in 'his' service.Sorry AFC.  It would've been a 4 star restaurant, but service is just as important as food quality.",3,6/26/2009,Atlantic Fish
123,"Came here for lunch and was quite impressed. My cousin had the clam chowder and I had the crab bisque. Both were thick and with plenty seafood. Slurped down the soup with some AMAZING bread. I'm a huge fan of scallop, so I obviously ordered their daily catch jumbo scallop. I ordered it pan seared with mash potato and sauteed spinach. The scallops were fresh but a tiny bit overcooked. The spinach wasn't that great though. My cousin ordered the lobster ravioli and it is definitely one of the best lobster ravioli I've ever had. I absolutely love my waiter. Since I'm a first timer, he explained the menu to me. When he noticed how much I loved the bread, he actually put bread into my doggy bag. This place does not skimp on its ingredients and is definitely worth the price.  yum, yum, yum.",4,7/3/2009,Atlantic Fish
124,"Great fresh fish, and great location for a taste of northeast seafood.  Had the scallops and clam chowder for an appetizer.  Outstanding bread as well is served w/ the meal.  Only downside is that service seems to drop off a little after the initial interaction.  We had to get a busboy to get our waiter to bring the check.  Seemed like it happened to a few others around us as well.  One of the best things about Atlantic Fish Co is the outdoor seating.  It is a great setting, and the conversation will keep going as you get talking about all of the different kinds of people that walk by.",4,7/4/2009,Atlantic Fish
125,"I'd like to give Atlantic Fish Co. 3.5 stars, but since this option is not available, I'll be lenient and rate it a 4-star restaurant. I went to Atlantic Fish with a few friends for dinner last week. Service was good, and the restaurant had a welcoming ambiance. In terms of food, I'll start with their bread. It was crunchy and chewy at the same time. It was simply amazing! We then had fried oysters as our appetizer, but it was just alright. For my main course, I ordered the lobster roll, and I think this is where Atlantic Fish Co. loses 1.5 star. Although fresh, the lobster lacked seasoning. Most disappointingly, the bun was very dry and stale. I was really looking forward to having a delicious lobster roll while in Boston, and this restaurant let me down. My friends seemed to enjoy their dishes though. If you decide to visit Atlantic Fish, I would suggest that you avoid the lobster roll. They do have a large selection on their menu, so I might return and try other dishes next time I visit Boston.",4,7/15/2009,Atlantic Fish
126,"Atlantic is MY Legal Sea Foods. They are both around the same price point, but the difference to me is that LSF sucks and AFC rocks! If you read my review of Legal's you will see where I state that I've never had a good meal there. Atlantic, however, I've never had a bad meal. I ate here for about the 30th time tonight and left very happy, as always. I had the sea bass chowder which is insanely good, it really is. My friend and I split the lobster ravioli appetizer before our entrees in which I had to insist on. People, I've yet to have a better lobster ravioli....sauce and all. Finally for my main course I had the soft shell crab deep fried. It did stun a few people that I was stuck on the ceiling after my levitation experience from eating the crab. Seriously, I've never had it better than here. A little pricey but Goddamn, so worth it.",5,7/28/2009,Atlantic Fish
127,"Atlantic Fish Company was fantastic, I think.See, this place has amazing Sangria..I mean ridiculously good for a non-ethnic place.  So, long story short, I ate swordfish that I remember being the greatest piece of fish I had ever had at the time.  Seasoned to perfection, broiled to exactly the right temp, and served to me with sides that complimented the fish like it should.  Then I was wasted. I mean wasted wasted.But I can assure you one thing, when I passed out that night on the shoulder of a friend while at the top of the Prudential building, I dreamt of this fish. In the stay of mind I was in, I probably took that fish from spawning to hatching to plate.Regardless of my well being, it is an amazing restaurant. Service, decor, food (both presentation and taste) are superb. Next time I'm on Boston, I'm there....and this one I'll remember",4,7/31/2009,Atlantic Fish
128,"This was my last stop for a bite to eat during my three-day stay in Boston. After a long day of walking all over Boston, my friend and I went to this restaurant for brunch in search of good clam chowder. We both shared a clam chowder bowl, crab bisque bowl, and a jumpo lump crab cake pesto melt. The clam chowder didn't scream ""cream!"" and had a pleasantly mild seafood aroma. The chowder itself was quite chunky and filling and the bread bowl was also delicious. The crab bisque also hit the spot and had quite a bit of crab in it. Both were delicious in their own way -- difficult to compare. The jumbo lump crab cake melt was also very good, and our waitress was very helpful as she had already split the sandwich in two. I was a big fan of the sweet potato fries that came on the side. They reminded my friend and I of satoimo tempura in Japan. At the very beginning of the meal, they also served some warm bread and sesame sticks which were very good. The quality of bread at this restaurant was excellent, and the different types of bread complemented the seafood perfectly.With tax and tip included, it came out to 20 bucks per person. Both the clam chowder and crab bisque bowls were 8 bucks each, and the jumbo lump crab melt was 17 bucks. A little on the pricey side, but it was a very classy restaurant, we had a nice view inside the restaurant by the street (perfect for people watching), and our waitress was very helpful as well. Overall a great way to end my trip with a friend from my middle and high school years who I hadn't seen for seven years! They also had outdoors seating, but it was a little humid so we chose the AC'ed interior instead.",3,8/2/2009,Atlantic Fish
129,"My first lobster meal in Boston. We didn't make reservation at all and we got a seat outside right away for dinner time.Lobster was huge and delicious. I was more impressed by the Mahi Mahi my friend ordered. It was on the special menu and it's definitely worth trying.I liked sitting outside. Well there was this fire truck that wouldn't leave while I was there... they were noisy and annoying. But other than that, they deserve a 5 star.",5,8/12/2009,Atlantic Fish
130,"I was in Boston for a total of 6 hours, and it was the mid-afternoon, so I wasn't meal-hungry, but I had to have some Chowdah and a Sam, and the Atlantic Fish Co seemed like just the place.So I sat at the bar and had a Sam Adams, a cup of Chowder and an order of Calamari before hopping in my van and heading back to Albany for the night on what was the 6th day of my 10-day San Jose to Boston to Denver road trip... but enough about me.The calamari was great, the chowder was great. I can't really say much, they were staples. I wish I had been hungry enough or had a little more time to sit down and check out an entree, but I thoroughly enjoyed what I had.The bartender - I forget her name, tall blonde girl, started with an A, I think - was really great. Her service was excellent, and she struck up conversation with me. I think she was as excited hearing me talk about California as I was to be in Boston (and I was pretty excited)When I make it back to Boston (and especially if I'm able to bring my wife and not have to eat alone), I'll make to sure stop in and have an actual meal.",4,8/14/2009,Atlantic Fish
131,"i went here for Restaurant Week during lunch. The interior design was amazing: model ships and rich wood paneling. The service was also great, our waiter came to check on us after each course. They also brought out the food on little carts which was cute and convenient. The complimentary bread was also good, nice and crunchy on the outside and warm and soft on the inside. On to the food:I ordered clam chowder, mussels for entree, and peppermint ice cream pie for dessert. All three were delicious! The clam chowder came in a small cup but it was pretty creamy and had loads of stuff so it was actually more than it looked. It had a rich clammy aftertaste, which I loved. I forgot what kind of sauce the mussels had but it was like a vegetable puree with bits of cheese (whatever it was, it was good). It was a good portion, tasted fresh, and came with a basket of fries that tasted like In and Out fries (small and crispy). Peppermint ice cream pie is a first for me. It was white with pink swirls with a chocolate cake base. So YUMMY. I would def come here again and order from their regular menu.",4,8/28/2009,Atlantic Fish
132,"Blackened. Swordfish. Amazing. I die.The Atlantic Fish Company is located in the heart of Boston, with outdoor seating and open dining room seating, it just screams ""Come inside,"" which i love. The service was okay, definitely could have been better.Parking can be really difficult, so either park in the parking structures across the street, or valet. The food was good, but I've had better Linguini with Clams. However, the star of the night was the blackened swordfish steak that I ordered. It was so moist and blackened perfectly. The seasoning had some spiciness, which I'm a huge fan of. My dad had the steak - weird, I know, especially because we went to a seafood restaurant - but it was well cooked. The potatoes and the french fries here are really tasty.The food here is a bit over-priced, but that's what you get for eating in the city. I recommend this place for sure!",4,9/1/2009,Atlantic Fish
133,"Great ambiance (including a nice patio area that was great for people watching), yummy drinks (I got a mango peach cosmo which was delicious -- wasn't too sweet like some cosmos can be) and yummy food.  Ordered seared scallops with new potatoes and green beans on the side.  The scallops were perfectly cooked and the portion was larger than I expected (usually you get 4-5 scallops, this was more like 8-10!).  My friend got the fried shrimp basket and said it was pretty tasty as well.  We left very full and happy.",4,9/2/2009,Atlantic Fish
134,"Tasty, tasty scallops.  Good bread and butter.  Excellent side dishes.Definitely prefer this place over an Legal's.  Cool atmosphere that feels unique.",4,9/7/2009,Atlantic Fish
135,Excellent service.  I was impressed by the crab cakes and the lobster.  The clam chowder was very good.  The atmosphere is also a winner.  I would definitely go back again just because the service was so good.,4,9/7/2009,Atlantic Fish
136,My first visit and first dinner of my trip in Boston.  With numerous eateries to choose from based on recommendations from friends I decided to go with Atlantic Fish Co. which wasn't even a choice on my list.  I happen to stumble upon some reviews on this restaurant and decided to take a chance to try it out.  Boy am I glad I did.If my friends and I had came in 5 mins later we would have to wait 30-45 mins.  We were lucky enough to get seated right away with 1 table left open.  I suggest you make reservations if you are going after 8pm.  After getting seated a bread basket of fresh sourdough and sesame flatbread crackers were placed on our table.  We ordered fried oysters to start off with which was surprising good.  I had the blackened chilaen sea bass with sauteed spinach and rice pilaf.(u can choose any 2 sides)  It was a very tasty and the rice pilaf and spinach complemented the saltiness of the spiced fish really well.  I also had a cup of clam chowder.  Boston sure has the best clam chowder I've tasted so far.  I suggest you order the cup instead of the bread bowl cuz the restaurant gives u sourdough bread to start off so no need to fill up on more bread when you can save room for more yummy food choices.   My friend order their special for the day which was also very good.  Meat was moist and buttery.   I recommend this place to anyone looking for good fish and seafood and good ambience.  The waiters are very friendly.,4,9/11/2009,Atlantic Fish
