,Review,Rating,Date,Restaurant Name
1191,"I work near Flour and I get lunch there quite frequently. It is always busy, so if your on a time crunch for lunch, I'd definitely call in your order and if you are able, give them your credit/debit card info over the phone so you don't have to wait too long for your food.I love their sandwiches and baked goods, the staff is always friendly to me and I definitely feel like I'm getting a healthy lunch to take me through the rest of the day. ps: Their plum and cherry muffins are to die for!",4,9/7/2008,Flour Bakery + Café
1192,"My boyfriend and I came here one evening before going to the Children's Museum.  We ordered the portobello pesto sandwich.  I also got a cider and a brownie.The sandwich was delightful.  The pesto could have used more garlic, but overall it was a well balanced sandwich.  It was warm, the bread was amazing, and the cheese was ooey gooey.  They only had a little bit of mulled apple cider left, so my cup was mostly filled with plain cider (they only charged me for a soda since they ran out of mulled cider).  I could still taste the spices, and this was a wonderful treat.  I ate the brownie the next day while I was in a bad mood (writing about Kant will do that to a person), and it had a chewy, chocolate-y texture that almost made me love Kant.  Those brownies are powerful.",4,10/21/2008,Flour Bakery + Café
1193,"This café has very small signage - finding this place without having coffee is not a treat. Once inside the confusion didn't end for me, before or after coffee, and then again for lunch (my dad really liked the food). The signs have a few lists of sandwiches - but they don't really explain which are pressed and which are not - mmm, I was not so happy to find out later mine was an my dad's wasn't. I got him a sandwich that had turkey (smoked?) it was on the large side and he said it was tasty. I got one with what I thought was roasted chicken and would be a cold sandwich - it was pressed with arugela (sp?) and cheese which when warmed tasted a little bit more like soap than anything else. The line and ordering process has the look of being overly structured, yet still has something missing - what's the word... ORDER. It took way too long for me to get my sandwiches - the lunch rush had to be over - it was a holiday, but it was a bit after 3pm. I stood listening to the girls talk about hanging out with their boyfriends while they made all the sandwiches slowly. No bag for my sandwiches, no tray for my coffees. Service was short and slightly snippy upon ordering and being rung up. I don't care where the café is located, what the prices are, or how busy the place is - the employees should be able to do their job without taking it out on the customer. I mean this in the most understanding way; I have worked in many a coffee shop. I will not be returning here.",1,10/27/2008,Flour Bakery + Café
1194,"I'll admit it, I've been known to watch a little ""Throwdown with Bobby Flay"" every once in a while.  One episode seems to have stuck with me, Flour Bakery  in Boston and their Sticky Buns.  I remember watching this episode and drooling all over myself as I watched these massive Sticky Buns being created and consumed...Bobby Flay lost this throwdown, and for good reason, these Sticky Buns are beyond amazing!  After arriving in Boston last week, the first thing we did after leaving the airport was head over to Flour to get some of these buns we had been craving for MONTHS.  They were huge, they were sticky and they were amazingly delicious.  The best part of the Sticky Bun was the thick caramelly topping that soaked deep into the buttery dough.I wish I had tried more items, but alas I only had the Sticky Bun and I've since returned to California.  I am now officially searching for a Sticky Bun equivalent in San Francisco...if you know of a winner, please let me know...",5,10/28/2008,Flour Bakery + Café
1195,"The first time I went to flour, I got a sandwich that was dense, flavorless, and expensive served by someone who seemed like they could not be bothered... so needless to say it took a while for me to return.BUT I DID. I have to say that that first time must've been an off day because every time since (about 4 or 5 times over the last few months) I have always receieved gracious and friendly service. Much better coffee than the Metro around the corner, and the bakery treats are absolutely phenomenal... I am a huge fan of the banana bread!Still not a fan of the sandwiches, though.",4,11/8/2008,Flour Bakery + Café
1196,"Four stars for the food. (Sticky buns are beyond sinful - and worth it.) Great for an afternoon latte and snack. Great cookies, and good sandwiches (if you don't mind a wait). Lattes used to be my favorite treat here, but have gotten spotty with lots of new faces behind the counter.If you factor in the inefficient lunchtime wait, Flour goes down to 3 stars. When Flour first moved to the area, it was an answered prayer. A good sandwich selection, fresh pastries, and coffee were a huge need in the area. The food is still solid, but if you expect to get a sandwich at lunch, be prepared to wait over 1/2 an hour from line to delivery. With affordable coffees and pastries at Barbara Lynch's Sportello (just around the corner), Flour will need to step back up to 4 stars!",3,11/16/2008,Flour Bakery + Café
1197,"I'm making a rum raisin bread pudding for Thanksgiving. My recipe calls for brioche, but there was no brioche at Shaw's, so I just picked up a loaf of basic French bread. Ingredients: flour, yeast, salt. No butter or eggs. Today at work I started to worry my pudding would not be good. Yelp helped me find Flour Bakery near South Station, a minor detour on my way home.It is the real deal. I picked up a fancypants brioche for $7. It smells like a fresh baked croissant. I wanted to press my nose up against it all the way to the register. Flour also makes tantalizing pastries, sandwiches and soups, with plenty of seating for lunch. The servers were really nice yet efficient, even on the day before Thanksgiving when all of Boston wants its baked goods. I strategically bought two cranberry pecan rolls so I wouldn't eat my brioche before it became pudding. These I meant to share with my boyfriend, but I had eaten both of these divine buns before I got to South Station. I can't wait to go back like 700 more times.Update: I went back. Most amazing breakfast sandwich. Fluffy egg, bacon or ham, cheese, greens, tomato and special sauce (like hollandaise) on a quality bun. Just get it. You won't be sorry.",5,11/26/2008,Flour Bakery + Café
1198,"There is NO way I would have ever known this place existed if it wasn't for Miss Leighann F. But then again, that's why she has that job of hers, I suppose. Because she's a smart cookie. Anyhoo, we had some meetings this morning and while this place is a little tricky to find (Sidenote: My Mom did drive down a one-way street while dropping me off.) Oh, what's that? Why, yes. My Mom did drop me off and yes, I am 27 years old. You got a problem with that? I didn't think so. Where was I? Oh yes, sooo if you are driving to this lovely little bakery, please note, it's on a 1-way street but the coffee and the beautiful, little organic pastry case are well worth it. I got a large coffee and finished every last drop. We were also there long enough to see lunch roll in and I couldn't help but eye the sandwiches and salads. I kept interrupting Leighann with my nose in the air saying, ""Is that bacon? I smell bacon."" It was bacon, but alas, I didn't get any. But next time - that's right, I'm definitely coming back! - you better believe I'm going get up in there!",4,12/1/2008,Flour Bakery + Café
1199,"F is for the friendly service that you gave me.L is for the love that went into making those pumpkin muffins.O is for your open floor plan and high ceilings.U is for the utter deliciousness of your sugar-free vanilla soy latte.R is for the repeat customer you have made of me.Put them all together they spell FLOUR, a word that means yummy to me.",5,12/1/2008,Flour Bakery + Café
1200,"2 BFB( 2 years Before Flour Bakery, a.k.a.2001AD)""How could BLT be served in cafe or restaurant? That's fraud. BLT is something made by uncreative mothers who have no clue in cooking""- Jimmy ""Oriental Bob Ross"" H.1 AFB(1 year After Flour Bakery, a.k.a. 2004AD)""As soon as applewood smoked bacon of their BLT is chewed, its seductively flavorful fat quickly spreads on my tongue and in my mouth. And it softly melts my tongue""- Jimmy ""Oriental Bob Ross"" H.",5,12/18/2008,Flour Bakery + Café
1201,"This review is for their roast beef sandwich, which is the only menu item of theirs that I've eaten. It is, without a doubt, the best roast beef sandwich I have ever had - so good, in fact, that I'm considering planning my week around when I should go to Flour and get one; I'm thinking every Monday, Wednesday and Friday for as long as I'm working nearby.Their website simply describes the sandwich as roast beef with horseradish, crispy onions & tomato, but that's selling it short. First of all, the meat is incredibly rare, so much so that it was a shade of red I'd never really seen on roast beef. The ""horseradish"" is really a sauce that can be described with the following adjectives: tangy, zippy, piquant, zesty, savory. The crispy onions are the French-fried kind that usually go on a green bean casserole (trust me, it works perfectly). The tomato is adequate. All of these ingredients are sandwiched between two slices of freshly baked wheat bread that is good in and of itself.Anyway, their roast beef sandwich is very good.",5,12/20/2008,Flour Bakery + Café
1202,the cookies here are ABSOLUTELY RIDICULOUS. they are so perfect... super gooey in the middle and crispy-ish on the outside. you're on anti-cookie drugs if you don't like these cookies.,5,12/21/2008,Flour Bakery + Café
1203,"I love this place for so many reasons...where do I start....  thanks to my buddy kp who turned me on to the place.firstly - it's a funky little artsy place -- gorgeous on the inside -- just cosy, inviting -- maybe it's that loft-style+exposed brick+ high ceiling+stainless steel fittings+track lights -- that's just the right combination to make it feel warm, cosy, like a christmas day in front of a fire (minus the fireplace, in this case....)and -- it's owned by young Asian American woman entrepreneur - you go sistah-girlll! who found her niche in taste and style.and, of course most importantly -- their home-made bakery yummies -- are just sinfully good! I haven't tried everything yet -- they all look SOOO inviting -- but have been drawn to some of my favorites -- the chocolate hazelnut cookie which in unsurpassed -- just crispy enough on the outside and very slightly, just v.e.r.y slightly gooey along with the melted tasting chocolate (I don't like cookie dough, soft cookies, at all -- only like the crispy, crunchy - not rock hard, tho' kind), the triple baked brioche, the sugar brioche, and everything else (and there are lots of unusual little items) look equally inviting.When I've been here for lunch -- I usually get the Roast Lamb sandwich, which comes with a mango/cranberry? chutney and spring greens and goat cheese. Just a perfect combination that hits the right spot for me.Lots of nice teas to choose from...Wish they had wireless there -- but understand why they probably don't -- cos the lines always winding out the door from later morning through past lunch -- so I imagine it's a space saving measure to keep people from turning this into their second home/office....Yay for Flour!! -- at least Boston is not TOTALLY hopeless -- when it comes to interesting and beautiful cafes with delicious goodies....",5,12/25/2008,Flour Bakery + Café
1204,"I love Flour.  They take about $30 from me each week since I go there everyday.  The Coffee is spot on, the Flour Bars kill (although they dont have them enough).  And the cup cakes are perfect.  Not too sweet.  Plus its right down the street from me.",4,1/4/2009,Flour Bakery + Café
1205,"What a fab place! Forget about the endless back and forth concerning the best bakery in the North End (although, I do favor Modern Pastry over Mike's). This IS the best bakery/cafe in Boston. Their baked goods are delectable, fresh, and original. Their take on the old fashioned Oreo is especially delicious. Their soups, salads and sandwiches make tasty treats for lunch. This second location is an easy walk from South Station and other Fort Point Channel points...well worth the walk. Don't even think about going to a chain bakery...get your butt across the Channel to Flour!",5,1/4/2009,Flour Bakery + Café
1206,"I'm lucky enough to work 50 yards from the Flour Bakery.  I've had nearly everything on the menu without finding a single dud.  The food always tastes fresh and delicious and is well worth the (slightly high) price.The service is always friendly and helpful.  The only downside can be the long wait.  I hate to share this with everyone, but if you call in advance with a credit card, you can skip the hour long wait and just pick up your sandwich.I highly recommend",5,1/8/2009,Flour Bakery + Café
1207,"I have never had a bad pastry or sweet here-- they are simply heavenly.  My faves are the raspberry donuts, the egg sandwiches, and the sticky buns.  I tried the sticky bun a couple of weeks ago and I think I died and went to heaven.  Apparently they run out fast, though.   I love this place.As an update to my last post, I was assured by a Flour employee that the quiche isn't microwaved-- it's put in the oven and the employee said that if it's not cooked well enough, it can be put back in the oven for a bit.",4,1/10/2009,Flour Bakery + Café
1208,"This is the best bakery/cafe in Boston if you are judging purely on the quality of the food.  There are places with better atmosphere, but Flour's Farnsworth St. location is very pleasant nonetheless and has outdoor seating.  The South End location is a bit cramped, unfortunately, but still worth a trip.I especially recommend the yogurt parfait (it contains very fresh fruit and the best granola I've had) and the dried fruit scones.  The apple spice snacking cake is great as well.  The hot chocolate is my favorite of any I've tried as it is bitter, with a strong dark chocolate flavor, and not watery at all.  All in all, this place takes quality seriously.  If you read the owner's blog on the cafe website, she explains how painstakingly she modifies and experiments with her recipes, and it becomes obvious that her hard work has paid off!",5,1/11/2009,Flour Bakery + Café
1209,"Seriously, this is such a cute place.  I a business contact brought me here and I just loved it.  Great coffee, pastries, and a relaxed vibe.  I real find.",5,2/12/2009,Flour Bakery + Café
1210,"Yes - this place IS all it's cracked up to be.  The treats are YUMMY!!  (HUGE shout out to the chocolate-chunk meringues!!!)  The brownies are sinful and the homemade oreos are ridiculous.  Not only are the sweets incredible - the food is delicious too.  Sandwiches are hearty and fantastic, the pizza is out of this world and the quiche is rich and delectable.  It can get crowded at lunch time - but the service is quick, efficient and friendly!  (The staff is great!)",5,2/19/2009,Flour Bakery + Café
1211,"The food speaks for itself. It can be subtle or it can be loud but each sandwich, drink or baked good is crafted to perfection. I've never been disappointed with Flour, and I always seem to leave the place happier than when I arrived. The dinner options are delicious too. The service is cheery, accommodating and knowledgeable. I suspect they are asked ""what's good?"" constantly, so it's good to note that the staff seems to have low turnover which ensures that they're well versed in the assortment of goods. The people working the register and the sandwich counter maintain their composure even when the line gets long during peak lunch hours. Unlike other Boston mainstays, I've never been barked at or had cash ripped out of my hands during the rush. Don't miss Flour if your in the area (ICA, Children's Museum, Seaport, South Station, etc.)",5,2/25/2009,Flour Bakery + Café
1212,"Nom, Nom, Nom...DELICIOUS! Had the fresh Tomato, Mozzarella, Basil panini with a side of curried squash soup and both were tremaaazing. There were at least 6 other sandwiches that I wanted to try, too...which is shocking because I'm a picky sandwich eater and these all looked like they wanted to get in my belly. I also really enjoyed the friendly service, the iced tea, and the yummy brownie we all split at the end..after a relatively exhausting trip to the Children's Museum this really hit the spot. i will def be back to try more of their deliciousness.",4,2/26/2009,Flour Bakery + Café
1213,"A great place for the people-watching, newspaper-reading, book-studying, coffee-drinking, sandwich-eating, pastry-munching drooling food enthusiast looking for a constant, simmering hum of positive energy during weekday lunch break or weekend brunch times.  Apparently they serve dinner too, but if you're already on Washington Street... there's got to be better places to eat. But that's just conjecture; the sandwiches are delicious here.  The staff even loved me enough to cut my sandwich into a heart shape. lessthan3.During mealtime rushes, I hope you enjoy waiting in line [there's tons of treats to stare at], but mainly, good luck getting seats and a table - do you really want to share a small table with that awkward-looking fellow who eyes your beautiful sandwich greedily?  Can't wait to go back.",4,2/27/2009,Flour Bakery + Café
1214,"I can't help it... I LOVE flour and my waistline will cry if it wants to, because it's sooooooo worthhh  everrrryyyyy caloorrriiiiiiieeeeee!!!!!!  Went here again this weekend for brunch, and this time, instead of divulging in cookies, cakes, and brownies like I always do, I decided to have brunch first.  I had a grilled nutella (homemade) and banana sandwich.  Just the thought of this combination makes my knees weak.  My brunch partner had french toast, and he said that it was the best he's ever had.  It was very eggy and dense, served with real maple syrup on the side.  YUM! So after that, how you could NOT leave without a cookie...  I'll say it again, and I'll say it forever, their cookies are the bomb!",5,3/9/2009,Flour Bakery + Café
1215,Flour Bakery is a wonderful find!  This wonderful bakery has a cool vibe and the food is fantastic.  I went for lunch on Monday and ordered a BLT - it was delicious.  They also make a mean cup of coffee.  You should go to Flour.,5,3/12/2009,Flour Bakery + Café
1216,"I used to work down the street from this location, and there were only 2 things that kept me from going there on a daily basis: the prices (not unwarranted, given the quality- but a little steep nonetheless), and the extremely loooong line at lunchtime.  My 2 favorite things: the sandwich with grilled chicken, arugula, brie, roasted red peppers, and caramelized onions and the sandwich with roasted lamb and tomato chutney.  (Wipes drool from corner of mouth...)I also recommend trying the homemade flavored seltzers. On my last visit they had a raspberry mint, which was fruity and refreshing.  The soups are also delish- I had some sort of roasted pumpkin one a while back that was to die for.On their baked goods...I'm not quiet as sold.  My favorite is their homemade Oreos.  I think their chocolate chip cookies are a little dry, and the coffee cake is okay, but nothing I'd go back for.  The bread on the other hand, is absolutely perfect: crusty on the outside and tender and chewy on the inside.For all you fellow Food Network fans, this is a heavily visited spot. Bobby Flay showed up for a sticky bun throwdown, and Giada filmed an episode of her weekend travel show here.  (I actually witnessed them taping a segment...she's even more tiny and adorable in person!)",4,3/12/2009,Flour Bakery + Café
1217,"I went there for the first time and was a bit taken back by the prices for sandwiches/pizza.  $7.50 is a bit steep to pay even if they are good quality, they are sandwiches after all.  I ended up getting the soup which was well priced at $4.50 a pint and very good, and I added a role for $.50 to soak up the broth.  I had the chicken/cauliflower/corn soup with plenty of veggies and spices but lacking in the amount of chicken present.  The chicken was  present in small shards but not a whole lot of it in there.  On a positive note the broth was not fatty or salty and was well seasoned with pepper and other spices.The line was long but they seemed to have the service process down so that the wait was reasonable for lunch time.  They have enough staff to handle the flow and I was there in the middle of the lunch time rush.",4,3/19/2009,Flour Bakery + Café
1218,OMIGOD!  I tried Flour for the first time today thinking I was in for a bakery treat.  Serendipity was my partner today as I found the best chicken soup of my life.  Now that was totally unexpected.  I love chicken soup and I love lentils.  Now I am experiencing nirvana.  Is that a little extreme?  Not the way I felt today.  And the chocolate chip cookie was also the best ever.  Line? Yes.  Why? Fabulous.  I will be back!  Maybe it will be today for some soup to take home along with a couple more cookies.  Keep it up!!,5,3/25/2009,Flour Bakery + Café
1219,"Went to the ICA on a cold March day.Picked Flour out of the bunch as a place for an early lunch.Opted for spicy broccoli soup and it was anything but gloop.A cinnamon roll, that is now a fat roll.But worth it.Loved it.",4,3/25/2009,Flour Bakery + Café
1220,"I honestly wasn't that impressed with Flour. The baked goods were really good and there are obviously a ton of people who love this place because of it. The reason they only get 4 stars is because the latte just wasn't that good. I almost considered not drinking it. I'll go again and get more food products, but I don't think I'll drink another latte.",4,3/29/2009,Flour Bakery + Café
1221,I grab lunch here frequently and always love what I get. The stuffed bread daily special is a great deal and always delicious! The sandwich options are also great. And finally the spiced chai latte is a nice afternoon treat.,5,4/3/2009,Flour Bakery + Café
1222,"Hands down the fastest, friendliest, nonnonnom-iest place to get a yummy, unique lunch in the Fort Point area.I always go here wanting to try something new, but almost always end up craving their grilled portobello melt.  Though the sandwiches are all pretty basic - usually just 2-3 ingredients - the combos all compliment each other fabulously for a tasty lunch.I've been showing self-control and have mostly abstained from many of their tempting baked goods, but I've heard rave reviews for many of them and everything I've sampled thus far has been scrumptious.  I'll keep you posted as I try more of them.The staff are all very nice and you can be in and out in 10-15 minutes tops unless the lines happen to really be out of control.",5,4/5/2009,Flour Bakery + Café
1223,"Absolutely Amazing!!! I walked to this bakery from the hotel which took about 15 minutes. I found out that the famous sticky sticky buns were sold out and I was definitely disappointed.  However the staff was helpful and friendly, and offered the option for me to order and come back the next day and they'll hold it for me until I come pick it up.  I placed a half dozen order to bring back to New York and it was my first time trying it today and I must say It was AWESOME !  No wonder Bobby flay lost to her.   However, the first day I came here I wasn't gonna leave empty handed, so I orderied a smoked turkey sandwich and that sandwich was incredibly tasty as well.  It had vermont cheddar & cranberry chutney and when I took that first bite I was just in love.  Highly recommended stop if you're ever in Boston",5,4/7/2009,Flour Bakery + Café
1224,"Not an easy location to get to and I only had the famous sticky buns, but they were amazing and it was very worth it.  They run out early so get there early!",5,4/11/2009,Flour Bakery + Café
1225,"You are so delicious, Flour. Slightly overpriced but delicious!I've been here twice and both times, I felt the need to get enough sweets for a week. Their sticky buns are amazing and obviously beat Bobby Flay. The lemon poppyseed muffins are a little crumbly but still good. They aren't too sweet or too dry. The meringues are decent but I didn't love the toasted almonds. I should have opted for the chocolate chip. Finally, the reason this place gets 5 stars is the egg sandwich. I adore egg sandwiches because I can sneak protein into a carb-cheese fest. They make their egg sandwiches on great bread with EGG SOUFLE! Seriously, they class it up even further with a thick slice of tomato, some greens, and this amazing mustard sauce. The rest of the sandwiches are pricey ($7-9 is what I saw) but the egg sandwich is only around $5. Plus, if they cut it in half, you can attempt to save half. They do reheat well but I usually just devore it.I don't love their beverages but I have only had an ice tea because things are pretty pricey here. The parking is terrible and there aren't a lot of options. It's easier to walk from the financial district. The biggest downside is the hipster staff. They aren't helpful/clear when you ask questions about the food and the ordering line can be confusing.",5,4/13/2009,Flour Bakery + Café
1226,"I am a serious fan of this bakery.  Its good to know that there is a little piece of heaven in the area.  With just one bite of their berry bread pudding you will find instant gratification and satisfaction! Roast beef with horseradish spread and portabella salad sandwiches are a great additions to their extensive lunch/dessert menu. With two locations, I enjoy spending time at the waterfront more than the Washington Street location.  Both menus are quite similar but the south end one doesn't have as many variety as the one at the wharf.  Just thinking about their bread pudding is making me drool.",4,4/13/2009,Flour Bakery + Café
1227,"I recently started a new job located across the street from this place which has not been good for my wallet. They have a good variety of sandwiches and baked good, which all look so good I have a hard time deciding which to try whenever I go there. The grilled portobello melt is my absolute favorite sandwich at Flour, but the roast beef with horseradish sauce is a close second.There's still so many baked goods that I've yet to try there, but the oreos, chocolate chip cookies, and apple streudal coffee cake are delicious.There aren't that many great bakeries in Boston, but this is one worth trying.",5,4/19/2009,Flour Bakery + Café
1228,I love the concept of this place. Inside its very unique. A good option if your looking for something different. I had a hard time finding it. The street doesn't have an normal green sign but one painted in brown and white that says Farnsworth. When your looking for a green city sign its hard to notice. I was in there early Sunday afternoon. The line was a little confusing. If your just getting stuff out of the pastry area you still have to wait in line behind a ton of people who still need to order their full lunch. Then the place to wait to pick your food up is a foot over so it still looks like they are in line confusing the staff taking the next order. Anyways 20 min later another person came out from the back to help out and I was able to give him my pastry order and go right up to pay bypassing the people who had a gazillion questions. I was looking for cupcakes and they only had chocolate. I got one of those and a Belgium chocolate brownie. The cupcakes and brownies were large priced at $2.75. By the way the guy packed the cupcake the frosting got deflated in the bag. So I had to deal with a mess before I even took a bite. I thought it would be better. The whole cupcake had a very nutty flavor. I wasn't really a fan. No dryness problems but just an odd taste. The frosting was like whipped creme. All together it was average. The Belgium chocolate brownie was very rich. It was more like a flour-less chocolate cake. I ate half and couldn't go any further. I saw some other desserts like mini creme brulees I would go back for. I would also like to try their famous sticky buns after reading the other reviews. The lunch options looked healthy. I plan to give it a shot and see how that goes.,3,4/20/2009,Flour Bakery + Café
1229,"I am a native San Franciscan and now a new transplant here in Boston. With our fresh, lite fare in California, I was looking for a place that best reminded me of home. So when I finally made my way to FLOUR (discovered it on Bobby Flay show down) --- I WAS JUST ABSOLUTELY THRILLED. It reminds me of SF's Arizmendi's/Berkeley's Cheese Board. Fresh baked goods with fresh/light fare for lunch. I've only been there for breakfast.-pecan rolls: sticky, soft dough. I recommend buying some for home and toasting it in the over for a nice crispy taste-savory scone/green onion: salty, crisp -- almost like a bread stick-non-fat scone for heart healthy watchers - mediocre. i plan to go back for lunch soon!",5,4/21/2009,Flour Bakery + Café
1230,"An odd out-of-sight location but I'm glad I stumbled upon this place after an outing at the Children's Museum with my son.  I'm amazed how busy this place is every time I go there (mostly on weekends and late afternoon.)  It's kind of like the other Flour (Clear Flour that is), if it's really good, people will find you wherever you set store.  Some of my favorites, their cappuccinos, their grilled sandwiches, macaroons, crème brulée, etc.  Wouldn't mind seeing this place expand to more locations.",5,4/22/2009,Flour Bakery + Café
1231,"Flour is just the type of restaurant that should be located in every community! The food is fabulous. Joanne Chang takes the greatest care in making sure every item is made of high quality ingredients and is as tasty as it gets. Her lunch specials are scrumptious, but make sure to save room for dessert!!!!! There's nothing better than a slice of her banana bread after a long day at the office (or on the way to the office). Highly Recommended!",5,4/26/2009,Flour Bakery + Café
1232,"A list of things in favor of Flour's south boston location- be forwarned, as with any exceptional baked goods there is an element of rated-R'ness to the experience.1. I gained 7 pounds this winter.  This in itself is not necessarily a good thing, but it is a testament to my Lack Of Willpower that washes over me when I stand in front of the sneeze/drool guard glass and see the *sugar sparkled brioche that pull apart into individual triangle devine donut like bits, that, i kid you not, melt in your mouth*cheddar scallion scones that are a salty lunchy treat*oreos which have all the crunch and cream of a real oreo but with a chocolate cookie that tastes deep and dark and satisfying like the best icecream sandwich cookie you've ever had*sticky, coconut stringalicous macaroons2. Really quality sandwiches, especially the grilled ones, that ooze filling.  They've had an especially tasty salmon special a once or twice and put a nice avocado spread stuff on other sandwiches. They are worth every cent of overpricedness.2.5 not quite a lunch thing, but the egg sandwich in the am has a thickness and a saltyness to it that is downright decadent. It was so tasty and at the same time seemed like it might be comfortable to sit on.3. Rightous soups.  Sometimes they overdo the non-veg options, but when they veg it out, they so do it right.  Squash soup with coconut milk? OMFG.  I wanted to dribble it on some of my body parts. They even make leek soup stimulating (in an ""I'm feeling things in other parts of my body while it lolls around my tongue"" way).4. Really cute sineage.  I like the font-ing.4.5 coathooks under the tall tables, if it served alcohol, this alone would make it the bestI do have to be honest and say that I do not even try to go in there during peak lunch times week-days, the lines are out the door with a funky combo of yuppie parents and overstimulated children (Children's Museum is within hazlenut chocolate chip tossing distance) and creatively work-clothed but not-quite-suitsy neighborhood workers.  Mornings and off lunch hours make for a delightful visit.",5,4/30/2009,Flour Bakery + Café
1233,"I had the most rocking day and I think it might have something to do with the fact that it all began here.  Thats right, Flour bakery and Cafe lead me on the path to success.  Allow me to elaborate.It was Sunday morning, Benny was hungover with a friend visiting from out of town.  She may or maynot have been the motivation for this drinking to excess.  We had plans for Sunday that were larger then life, sticky buns + java from Flour, a quick juant over to the ICA to scope the new Shepard Fairy exhibit, then head over to Puma city for some drinks on the deck.So we park around the corner and walk over to Flour.  I was blown away.  It wasn't as I remembered it from Throwdown with Bobby Flay.  I liked it a lot better in person than on TV.  I mean the smell was out of this world.  I really liked the layout.  The giant chalkboards with all the freshies listed was very helpfukl since my vision was still a little distored from the night prior.  All the people working the counter we're super friendly.  They had panini presses going, there were giant cakes being rolled out and there they were... I saw them clearly through all the people, coffee and confections flying all aboutr.  They were extra shiney, smelled of the cinnonmin and butter, they were a little gift from God. The sticky buns.  I ordered a latte and a stickey bun and my out of town friend did the same.  We split one and saved the other for later. I can honestly say that these sticky buns were sheer bliss.  i want one right now.  The coffee was good but the Sticky, ickey ickey was down right fabulous.  The exhibit + Puma City  Rocked, but wouldnt have rocked as hard if I wasn't high on butter and sugar from that sticky icky.  Thanks Flour for bringing me smiles through your awesome baked goodness.",5,5/11/2009,Flour Bakery + Café
1234,"Flour is really, really overpriced.  SOOOO overpriced.  I've been going there for awhile now as I work nearby and I've gotten to the point where I'm sick of paying a ton for their limited offerings.  While the food is decent, and probably better than most places around, it's nothing to write home about.  Also, while the staff is friendly, they often get things wrong or get orders mixed up so that the first person to order winds up waiting for 20 minutes for one drink.  I do love their Roobois iced latte though.",2,5/12/2009,Flour Bakery + Café
1235,"My favorite bakery in the city!  The staff is always friendly and the food is great.  My favorite is the BLT with applewood smoked bacon, though I recently discovered that I think they could have the best egg breakfast sandwich I have ever had, too.  The only thing is that they are a little pricey and its hard to find a table during busy times (is it just me or do the same people dominate the bakery every morning??).",4,5/26/2009,Flour Bakery + Café
1236,"I'm not from the area, but a friend suggested that I stop by Flour before leaving Boston.  I'm really glad that she recommended this bakery because they have good sandwiches AND desserts.  We went during lunchtime, which seems to be their busiest because the line was out the door.  It took a while to order and to get my food, but it was worth the wait.I had the BLT with applewood smoked bacon, which was delicious.  The wheat bread was super fresh because it's baked daily.  The sandwich had just the right amount of bacon, lettuce, tomato, and mayo. For dessert, we tried the oreo.  This was sooo good, the best oreo I've ever had for sure.  The cream squeezes out as soon as you take a bite, and the cookie part just crumbles in your mouth.  The sticky sticky bun was also tasty--it wasn't as sweet as I thought it would be, which was a good thing.  Great lunch spot for sure!",4,6/11/2009,Flour Bakery + Café
1237,"Ok, so I need to preface this with: yes, I understand the name of the place is ""flour"".There are more flours than wheat flouer out there. I have celiac disease and can't have gluten (read: huge pain in the you know what). I also work in the area and it is very difficult to get lunch when I forget my lunch, without getting posioned and winding up sick for the week.I've been into this Flour several times to get lunch b/c they have really amazing vegetarian dishes there that shouldn't in my opinion require any kind of flour or gluten in them and really really amazing homemade raspberry seltzer... which if I find out it has gluten in it... I may consider throwing myself in the channel. Today and and again about a week ago, I went in to grab lunch, (which is $12 mind you) and asked if it was gluten free... expecting a yes. The server came and back and said that they didn't know what was in it and that I couldn't have it. I asked her what could possibly be in it that had gluten and she said that they use bread to thicken.... QUINOA.... if you've ever made Quinoa.... you'd know that this sounds crazy. She then immediately offered me a delicious tofu sandwich on wheat bread. So, the question is... why am I trusting these people to tell me if this dish is gluten free b/c clearly they have no idea what that means. I've contacted them with e-mail asking if they could make their ingrediants clearer on the label and to maybe try cornstarch to thicken a sauce instead of flour (which makes almost no difference in taste if you do it right). I've also asked that they have a list of what does/ doesn't have gluten it. If you're lucky enough not to have a food allergy... then all I have to say is.... go here and eat lots of pastries and of course get a seltzer b/c the food is amazing!!",1,6/12/2009,Flour Bakery + Café
1238,"OMG, seriously delicious!  Flour's ginger lemonade on a hot day is just about as good as it gets.  I also had the roast beef sandwich, every part of which is perfect:  Amazing freshly-baked bread, tons of tender roast beef, horseradish sauce, crispy fried onions, and roasted tomatoes.  I was in heaven.  Yes, the space is small and the wait can be long, but it's so worth it.  And if the weather is nice, there are a fair amount of little tables outside.",5,6/15/2009,Flour Bakery + Café
1239,"Two of my friends used to live by Flour in the South End and now live by this Flour location.  We went here for breakfast both days when I was in town and it was sooo yummy.  I had the egg sandwich both days but also tried the french toast which was PERFECTLY moist and the raspberry pop tart.  I like this location more than the one in the South End because it is much larger and has outdoor seating.  Also it is conveniently around the corner from their new place so a craving for something sweet can be fulfilled almost instantly.  In the words of yelp, yay! I'm a fan!",4,6/15/2009,Flour Bakery + Café
